title,platform,release_year,genre,publisher,sales_na,sales_eu,sales_jp,sales_others,sales_global,score,count_critic,developer,content_rating
Ice Age: Dawn of the Dinosaurs,Wii,2009,Action,Activision,0.11,0.14,0,0.03,0.27,75,12,Activision,E10+
Mini Ninjas,X360,2009,Action,Eidos Interactive,0.12,0.14,0,0.03,0.29,73,44,Io Interactive,E10+
Golden Axe: Beast Rider,PS3,2008,Action,Sega,0.13,0.14,0,0.06,0.32,44,30,Secret Level,M
Robots,PS2,2005,Action,Vivendi Games,0.18,0.14,0,0.05,0.36,53,6,Eurocom Entertainment Software,E
Rampage: Total Destruction,PS2,2006,Action,Midway Games,0.18,0.14,0,0.05,0.37,51,34,"Pipeworks Software, Inc.",E10+
The Incredibles: Rise of the Underminer,PS2,2005,Action,THQ,0.18,0.14,0,0.05,0.36,60,12,Heavy Iron Studios,E10+
Transformers: Fall of Cybertron,PS3,2012,Action,Activision,0.19,0.14,0,0.06,0.39,77,32,High Moon Studios,T
Deadpool,PS3,2013,Action,Activision,0.23,0.14,0,0.08,0.45,61,27,High Moon Studios,M
Ben 10 Alien Force: Vilgax Attacks,Wii,2009,Action,D3Publisher,0.25,0.14,0,0.04,0.44,65,5,Papaya Studios,E10+
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.3,0.14,0,0.04,0.48,82,46,PlatinumGames,M
Ghostbusters: The Video Game,X360,2009,Action,Atari,0.43,0.14,0,0.06,0.63,79,53,Terminal Reality,T
Harry Potter and the Chamber of Secrets,GC,2002,Action,Electronic Arts,0.53,0.14,0,0.02,0.69,77,14,Eurocom Entertainment Software,E
The Lord of the Rings: The Return of the King,GC,2003,Action,Electronic Arts,0.53,0.14,0,0.02,0.69,84,23,Hypnos Entertainment,T
The Adventures of Tintin: The Game,PS3,2011,Action,Ubisoft,0.06,0.15,0,0.05,0.26,59,27,Ubisoft Montpellier,E10+
Pro Evolution Soccer 2014,X360,2013,Action,Konami Digital Entertainment,0.07,0.15,0,0.02,0.24,80,23,Konami,E
Overlord II,PS3,2009,Action,Codemasters,0.11,0.15,0,0.06,0.32,72,42,Triumph Studios,T
Conan,PS3,2007,Action,THQ,0.13,0.15,0,0.05,0.34,69,35,Nihilistic,M
Mini Ninjas,PS3,2009,Action,Eidos Interactive,0.14,0.15,0,0.06,0.34,73,37,Io Interactive,E10+
Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0,0.04,0.33,55,30,Danger Close,M
Iron Man 2,Wii,2010,Action,Sega,0.15,0.15,0,0.03,0.32,41,11,High Voltage Software,T
Mini Ninjas,DS,2009,Action,Eidos Interactive,0.16,0.15,0,0.04,0.34,61,10,Magic Pockets,E10+
Looney Tunes: Acme Arsenal,PS2,2007,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0,0.05,0.38,38,10,Red Tribe,E10+
Blood Omen 2,PS2,2002,Action,Eidos Interactive,0.19,0.15,0,0.05,0.39,67,18,Crystal Dynamics,M
Headhunter,PS2,2002,Action,Sega,0.19,0.15,0,0.05,0.38,74,24,Amuze,M
Fantastic Four: Rise of the Silver Surfer,PS2,2007,Action,Take-Two Interactive,0.19,0.15,0,0.05,0.39,36,7,7 Studios,T
Minority Report: Everybody Runs,PS2,2002,Action,Activision,0.2,0.15,0,0.05,0.41,50,26,Treyarch,T
The Chronicles of Narnia: Prince Caspian,PS2,2008,Action,Disney Interactive Studios,0.2,0.15,0,0.05,0.4,67,6,Traveller's Tales,T
LEGO Dimensions,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.22,0.15,0,0.04,0.41,80,12,Traveller's Tales,E10+
How to Train Your Dragon,Wii,2010,Action,Activision,0.23,0.15,0,0.04,0.42,59,11,Etranges Libellules,E10+
Epic Mickey 2: The Power of Two,X360,2012,Action,Disney Interactive Studios,0.32,0.15,0,0.04,0.51,59,35,Blitz Games Studios,E
The Lord of the Rings: The Return of the King,GBA,2003,Action,Electronic Arts,0.4,0.15,0,0.01,0.56,77,13,Griptonite Games,T
Spyro Orange: The Cortex Conspiracy,GBA,2004,Action,Vivendi Games,0.41,0.15,0,0.01,0.57,60,25,Vicarious Visions,E
Batman: Return to Arkham,PS4,2016,Action,Warner Bros. Interactive Entertainment,0.07,0.16,0,0.04,0.26,73,28,"Rocksteady Studios, Virtuos",T
The Evil Within,PC,2014,Action,Bethesda Softworks,0.1,0.16,0,0.02,0.27,68,18,Tango Gameworks,M
Batman: Arkham Origins,PC,2013,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0,0.02,0.31,74,17,Iron Galaxy Studios,T
Mini Ninjas,Wii,2009,Action,Eidos Interactive,0.16,0.16,0,0.04,0.37,79,9,Io Interactive,E10+
Saints Row: The Third,PC,2011,Action,THQ,0.16,0.16,0,0.06,0.38,84,22,Volition Inc.,M
Condemned 2: Bloodshot,PS3,2008,Action,Sega,0.17,0.16,0,0.06,0.39,82,37,Monolith Productions,M
Watch Dogs 2,XOne,2016,Action,Ubisoft,0.17,0.16,0,0.03,0.36,83,9,Ubisoft Montreal,M
LEGO The Lord of the Rings,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.2,0.16,0,0.03,0.39,61,4,TT Games,E10+
The Suffering,PS2,2004,Action,Midway Games,0.2,0.16,0,0.05,0.42,77,47,Surreal Software,M
X-Men: The Official Game,PS2,2006,Action,Activision,0.2,0.16,0,0.05,0.41,52,44,"Z-Axis, Ltd.",T
The Terminator: Dawn of Fate,PS2,2002,Action,Atari,0.2,0.16,0,0.05,0.41,58,17,Paradigm Entertainment,T
Pirates of the Caribbean: At World's End,PS2,2007,Action,Disney Interactive Studios,0.2,0.16,0,0.05,0.42,54,10,Eurocom Entertainment Software,T
Superman: Shadow of Apokolips,PS2,2002,Action,Atari,0.21,0.16,0,0.05,0.42,64,22,Atari,E
Hunter: The ReckoningWayward,PS2,2003,Action,Interplay,0.21,0.16,0,0.06,0.43,68,27,High Voltage Software,M
Spider-Man: Mysterio's Menace,GBA,2001,Action,Activision,0.43,0.16,0,0.01,0.61,84,8,Vicarious Visions,E
Dragon Ball Z: Buu's Fury,GBA,2004,Action,Atari,0.44,0.16,0,0.01,0.61,62,19,Webfoot Technologies,E
Harry Potter and the Goblet of Fire,GBA,2005,Action,Electronic Arts,0.44,0.16,0,0.01,0.61,71,9,Magic Pockets,E
Star Wars: Obi-Wan,XB,2001,Action,Activision,0.52,0.16,0,0.02,0.7,58,28,LucasArts,T
The Legend of Zelda: Four Swords Adventures,GC,2004,Action,Nintendo,0.63,0.16,0,0.02,0.81,86,55,Nintendo,E
Hitman: Absolution,PC,2012,Action,Square Enix,0.03,0.17,0,0.04,0.24,79,26,"Io Interactive, Nixxes Software",M
Manhunt 2,PSP,2007,Action,Take-Two Interactive,0.04,0.17,0,0.09,0.31,69,15,Rockstar London,M
Harry Potter and the Order of the Phoenix,PSP,2007,Action,Electronic Arts,0.1,0.17,0,0.1,0.37,52,11,EA Games,E10+
Remember Me,PS3,2013,Action,Capcom,0.1,0.17,0,0.06,0.32,72,37,DONTNOD Entertainment,M
SAW,PS3,2009,Action,Konami Digital Entertainment,0.13,0.17,0,0.06,0.36,59,41,Zombie Studios,M
Viking: Battle for Asgard,PS3,2008,Action,Sega,0.14,0.17,0,0.07,0.38,65,38,Creative Assembly,M
Pirates of the Caribbean: At World's End,PSP,2007,Action,Disney Interactive Studios,0.15,0.17,0,0.1,0.42,61,5,Eurocom Entertainment Software,T
Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.17,0,0.1,0.42,61,38,Armature Studio,T
Mafia II,PC,2010,Action,Take-Two Interactive,0.17,0.17,0,0.05,0.4,77,46,2K Czech,M
Bionicle,PS2,2003,Action,Electronic Arts,0.21,0.17,0,0.06,0.43,51,7,Argonaut Games,E
Primal,PS2,2003,Action,Sony Computer Entertainment,0.21,0.17,0,0.06,0.43,73,36,SCEE,M
Spawn: Armageddon,PS2,2003,Action,Electronic Arts,0.22,0.17,0,0.06,0.44,56,33,Point of View,M
Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,2004,Action,Konami Digital Entertainment,0.22,0.17,0,0.06,0.44,47,25,KCE Studios,T
Lego Batman 3: Beyond Gotham,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.23,0.17,0,0.04,0.43,74,25,TT Games,E10+
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,Action,Ubisoft,0.34,0.17,0,0.02,0.53,82,43,Ubisoft Montpellier,T
Shrek: Hassle at the Castle,GBA,2002,Action,TDK Mediactive,0.47,0.17,0,0.01,0.66,71,7,TOSE,E
Spider-Man 2,GC,2004,Action,Activision,0.65,0.17,0,0.02,0.84,80,41,Treyarch,T
The Incredibles,GC,2004,Action,THQ,0.65,0.17,0,0.02,0.84,63,27,Heavy Iron Studios,T
Transformers: Dark of the Moon,PS3,2011,Action,Activision,0.11,0.18,0,0.06,0.34,57,41,High Moon Studios,T
Iron Man 2,PS3,2010,Action,Sega,0.14,0.18,0,0.07,0.39,41,28,Sega Studios San Francisco,T
Naughty Bear,PS3,2010,Action,505 Games,0.18,0.18,0,0.07,0.43,43,31,Artificial Mind and Movement,T
Skylanders: Trap Team,PS4,2014,Action,Activision,0.19,0.18,0,0.07,0.44,78,46,Toys for Bob,E10+
Harry Potter and the Deathly Hallows - Part 1,DS,2010,Action,Electronic Arts,0.19,0.18,0,0.04,0.41,56,6,Full Fat,E10+
Star Wars The Clone Wars: Republic Heroes,PS3,2009,Action,LucasArts,0.19,0.18,0,0.07,0.43,43,22,"LucasArts, Krome Studios",T
Epic Mickey 2: The Power of Two,PS3,2012,Action,Disney Interactive Studios,0.21,0.18,0,0.08,0.47,59,36,Blitz Games Studios,E
The Mark of Kri,PS2,2002,Action,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46,80,37,SCEA,M
ICO,PS2,2001,Action,Sony Computer Entertainment,0.23,0.18,0,0.06,0.47,90,59,SCE Japan Studio,T
Phineas and Ferb: Across the 2nd Dimension,Wii,2011,Action,Disney Interactive Studios,0.35,0.18,0,0.05,0.57,76,4,High Impact Games,E10+
Shark Tale,GBA,2004,Action,Activision,0.49,0.18,0,0.01,0.68,63,8,Vicarious Visions,E
Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.52,0.18,0,0.06,0.76,71,10,"LucasArts, Red Fly Studio",T
Def Jam Icon,PS3,2007,Action,Electronic Arts,0.16,0.19,0,0.08,0.42,68,38,EA Chicago,M
Shrek SuperSlam,PS2,2005,Action,Activision,0.24,0.19,0,0.06,0.5,67,21,Shaba Games,E10+
Hitman: Blood Money,PS2,2006,Action,Eidos Interactive,0.25,0.19,0,0.06,0.5,83,36,Io Interactive,M
Silent Hill 4: The Room,PS2,2004,Action,Konami Digital Entertainment,0.25,0.19,0,0.06,0.51,76,54,KCET,M
The Mummy Returns,PS2,2001,Action,Universal Interactive,0.25,0.19,0,0.06,0.5,44,13,Blitz Games,T
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.54,82,72,Ninja Theory,T
The Lord of the Rings: The Fellowship of the Ring,XB,2002,Action,Universal Interactive,0.31,0.19,0,0.03,0.53,59,23,WXP,T
Condemned 2: Bloodshot,X360,2008,Action,Sega,0.38,0.19,0,0.06,0.63,80,76,Monolith Productions,M
LEGO Star Wars II: The Original Trilogy,GC,2006,Action,LucasArts,0.75,0.19,0,0.03,0.97,84,25,Traveller's Tales,E10+
FIFA Soccer 13,3DS,2012,Action,Electronic Arts,0.06,0.2,0,0.03,0.29,68,4,Electronic Arts,E
Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0,0.03,0.35,84,17,Monolith Productions,M
Harry Potter and the Deathly Hallows - Part 1,PS3,2010,Action,Electronic Arts,0.13,0.2,0,0.07,0.39,38,27,EA Bright Light,T
G-Force,Wii,2009,Action,Disney Interactive Studios,0.19,0.2,0,0.05,0.44,69,6,Eurocom Entertainment Software,E10+
Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,0.21,0.2,0,0.04,0.45,38,42,EA Bright Light,T
The Punisher,PS2,2005,Action,THQ,0.25,0.2,0,0.07,0.52,68,44,Volition Inc.,M
Legacy of Kain: Defiance,PS2,2003,Action,Eidos Interactive,0.26,0.2,0,0.07,0.53,75,34,Crystal Dynamics,M
The Saboteur,X360,2009,Action,Electronic Arts,0.26,0.2,0,0.05,0.51,73,69,Pandemic Studios,M
Oni,PS2,2001,Action,Take-Two Interactive,0.26,0.2,0,0.07,0.53,69,24,Rockstar Toronto,T
Skylanders: Spyro's Adventure,3DS,2011,Action,Activision,0.32,0.2,0,0.05,0.57,82,8,Vicarious Visions,E10+
The Lord of the Rings: Conquest,X360,2009,Action,Electronic Arts,0.37,0.2,0,0.06,0.63,55,58,Pandemic Studios,T
Angry Birds Trilogy,3DS,2012,Action,Activision,0.38,0.2,0,0.05,0.63,62,7,Exient Entertainment,E
Star Wars Episode II: Attack of the Clones,GBA,2002,Action,THQ,0.55,0.2,0,0.01,0.77,38,14,David A. Palmer Productions,E
Need for Speed: The Run,PC,2011,Action,Electronic Arts,0.09,0.21,0,0.07,0.36,69,18,Black Box,T
LEGO The Hobbit,X360,2014,Action,Warner Bros. Interactive Entertainment,0.2,0.21,0,0.04,0.45,70,4,TT Games,E10+
The Saboteur,PS3,2009,Action,Electronic Arts,0.2,0.21,0,0.07,0.48,72,54,Pandemic Studios,M
Kung Fu Panda,PS3,2008,Action,Activision,0.21,0.21,0,0.09,0.51,76,23,"Luxoflux, Inc.",E10+
Soul Reaver 2,PS2,2001,Action,Eidos Interactive,0.27,0.21,0,0.07,0.55,80,22,Crystal Dynamics,M
Manhunt 2,PS2,2007,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56,67,22,Rockstar London,M
Batman Begins,PS2,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56,64,41,Eurocom Entertainment Software,T
Spider-Man 2,PSP,2005,Action,Activision,0.35,0.21,0,0.14,0.7,67,43,Vicarious Visions,T
Ben 10: Alien Force,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.8,45,6,Monkey Bar Games,E10+
SpongeBob SquarePants: The Yellow Avenger,PSP,2006,Action,THQ,0.55,0.21,0,0.16,0.92,48,9,Tantalus Interactive,E
Overlord: Dark Legend,Wii,2009,Action,Codemasters,0.11,0.22,0,0.04,0.37,68,30,Climax Group,T
Tomb Raider: Anniversary,X360,2007,Action,Eidos Interactive,0.12,0.22,0,0.05,0.39,77,33,Crystal Dynamics,T
Lost: Via Domus,PS3,2008,Action,Ubisoft,0.19,0.22,0,0.09,0.5,54,30,Ubisoft Montreal,T
Tomb Raider: Anniversary,PSP,2007,Action,Eidos Interactive,0.21,0.22,0,0.13,0.57,78,32,Crystal Dynamics,T
Terminator 3: Rise of the Machines,PS2,2003,Action,Atari,0.28,0.22,0,0.07,0.58,38,21,Black Ops Entertainment,T
Naruto: Uzumaki Chronicles 2,PS2,2006,Action,Namco Bandai Games,0.28,0.22,0,0.07,0.58,52,22,Cavia Inc.,T
Disney Universe,PS3,2011,Action,Disney Interactive Studios,0.3,0.22,0,0.09,0.61,70,29,Eurocom Entertainment Software,E10+
Iron Man,Wii,2008,Action,Sega,0.3,0.22,0,0.06,0.59,44,14,Artificial Mind and Movement,T
Disney Infinity,WiiU,2013,Action,Disney Interactive Studios,0.33,0.22,0,0.05,0.6,71,10,Avalanche Software,E10+
Prince of Persia: The Two Thrones,XB,2005,Action,Ubisoft,0.33,0.22,0,0.03,0.58,85,46,Ubisoft,M
LEGO Jurassic World,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.38,0.22,0,0.06,0.65,70,17,TT Games,E10+
Lizzie McGuire 2: Lizzie Diaries,GBA,2004,Action,Disney Interactive Studios,0.6,0.22,0,0.01,0.83,57,6,Artificial Mind and Movement,E
Viking: Battle for Asgard,X360,2008,Action,Sega,0.16,0.23,0,0.05,0.44,68,67,Creative Assembly,M
Tomb Raider: Legend,PSP,2006,Action,Eidos Interactive,0.09,0.24,0,0.12,0.46,67,28,Buzz Monkey,T
Iron Man,X360,2008,Action,Sega,0.27,0.24,0,0.06,0.57,45,43,Secret Level,T
The Lord of the Rings: The Two Towers,XB,2002,Action,Electronic Arts,0.45,0.24,0,0.03,0.71,79,17,Stormfront Studios,T
[Prototype 2],X360,2012,Action,Activision,0.48,0.24,0,0.07,0.79,74,69,Radical Entertainment,M
Rory McIlroy PGA Tour,PS4,2015,Action,Electronic Arts,0.18,0.25,0,0.08,0.52,61,33,EA Tiburon,E
The Golden Compass,DS,2007,Action,Sega,0.28,0.25,0,0.06,0.6,43,7,Artificial Mind and Movement,E10+
Iron Man,PS3,2008,Action,Sega,0.32,0.25,0,0.11,0.68,42,27,Secret Level,T
The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.06,0.67,79,24,Tango Gameworks,M
The Lord of the Rings: Conquest,PS3,2009,Action,Electronic Arts,0.38,0.25,0,0.11,0.74,54,45,Pandemic Studios,T
Teenage Mutant Ninja Turtles,GBA,2003,Action,Unknown,0.67,0.25,0,0.02,0.93,71,16,Konami,E
TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.26,0,0.05,0.35,81,52,Nadeo,E
Watch Dogs,PC,2014,Action,Ubisoft,0.15,0.26,0,0.03,0.45,77,18,Ubisoft Montreal,M
Prince of Persia: The Forgotten Sands,X360,2010,Action,Ubisoft,0.3,0.26,0,0.06,0.62,74,69,Ubisoft Montreal,T
Skylanders: Trap Team,WiiU,2014,Action,Activision,0.38,0.26,0,0.06,0.7,86,4,Toys for Bob,E10+
Brutal Legend,X360,2009,Action,Electronic Arts,0.62,0.26,0,0.09,0.97,82,88,Double Fine Productions,M
Spider-Man 2,XB,2004,Action,Activision,0.82,0.26,0,0.04,1.12,83,60,Treyarch,T
FIFA Soccer 13,WiiU,2012,Action,Electronic Arts,0.17,0.27,0,0.04,0.47,69,28,Electronic Arts,E
Ratatouille,PSP,2007,Action,THQ,0.22,0.27,0,0.16,0.66,64,7,Locomotive Games,E
Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,0.22,0.27,0,0.05,0.54,41,8,Electronic Arts,T
LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,0.29,0.27,0,0.06,0.62,71,16,Traveller's Tales,E10+
Mafia,PS2,2004,Action,Illusion Softworks,0.34,0.27,0,0.09,0.7,65,30,Illusion Softworks,M
Power Rangers: Dino Thunder,PS2,2004,Action,THQ,0.35,0.27,0,0.09,0.71,49,6,Pacific Coast Power & Light,E
Terraria,X360,2013,Action,505 Games,0.35,0.27,0,0.06,0.67,81,39,Engine Software,T
Darksiders II,X360,2012,Action,THQ,0.45,0.27,0,0.07,0.79,83,63,Vigil Games,M
Batman: Arkham Asylum,PC,2009,Action,Eidos Interactive,0,0.28,0,0.05,0.32,91,29,Rocksteady Studios,T
Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,0.16,0.28,0,0.09,0.53,91,27,Rocksteady Studios,T
Bully: Scholarship Edition,Wii,2008,Action,Take-Two Interactive,0.17,0.28,0,0.06,0.5,83,34,Rockstar Toronto,T
Up,Wii,2009,Action,THQ,0.22,0.28,0,0.06,0.56,62,6,Asobo Studio,E10+
Naruto: The Broken Bond,X360,2008,Action,Ubisoft,0.24,0.28,0,0.06,0.59,80,34,Ubisoft Montreal,T
[Prototype 2],PS3,2012,Action,Activision,0.36,0.28,0,0.1,0.74,79,39,Radical Entertainment,M
LEGO Batman 2: DC Super Heroes,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.41,0.28,0,0.06,0.75,72,6,TT Games,E10+
Star Wars: The Force Unleashed,DS,2008,Action,LucasArts,0.5,0.28,0,0.09,0.88,61,8,n-Space,T
Disney Universe,Wii,2011,Action,Disney Interactive Studios,0.64,0.28,0,0.1,1.02,61,11,Eurocom Entertainment Software,E10+
Spider-Man 2,GBA,2004,Action,Activision,0.76,0.28,0,0.02,1.06,65,12,Digital Eclipse,E
Spider-Man: The Movie,XB,2002,Action,Activision,1.07,0.28,0,0.05,1.4,79,29,Treyarch,E
Indiana Jones and the Staff of Kings,Wii,2009,Action,Activision,0.36,0.29,0,0.07,0.72,55,32,Artificial Mind and Movement,T
Shark Tale,PS2,2004,Action,Activision,0.37,0.29,0,0.1,0.75,69,30,Edge of Reality,E
Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,LucasArts,0.43,0.29,0,0.07,0.79,48,10,Krome Studios,T
Ben 10: Protector of Earth,PSP,2007,Action,D3Publisher,0.23,0.3,0,0.18,0.71,60,4,High Voltage Software,E10+
Star Wars The Clone Wars: Lightsaber Duels,Wii,2008,Action,LucasArts,1.21,0.3,0,0.14,1.65,56,24,Krome Studios,T
FIFA Soccer 13,PC,2012,Action,Electronic Arts,0.02,0.31,0,0.07,0.4,86,7,Electronic Arts,E
LEGO Indiana Jones 2: The Adventure Continues,X360,2009,Action,Activision,0.62,0.31,0,0.09,1.02,71,41,Traveller's Tales,E10+
Ratatouille,PS3,2007,Action,THQ,0.09,0.32,0,0.1,0.51,55,8,Heavy Iron Studios,E
Dishonored 2,PS4,2016,Action,Bethesda Softworks,0.22,0.32,0,0.1,0.64,88,56,Arkane Studios,M
Disney Infinity,PS3,2013,Action,Disney Interactive Studios,0.49,0.32,0,0.16,0.97,75,21,Avalanche Software,E10+
Kung Fu Panda,Wii,2008,Action,Activision,0.5,0.32,0,0.09,0.91,70,20,Xpec,E10+
Assassin's Creed: Unity,PC,2014,Action,Ubisoft,0.18,0.33,0,0.04,0.55,70,10,"Ubisoft, Ubisoft Montreal",M
Dragon Age II,PC,2011,Action,Electronic Arts,0.23,0.33,0,0.08,0.63,82,45,BioWare,M
Far Cry: Primal,XOne,2016,Action,Ubisoft,0.47,0.33,0,0.08,0.88,77,27,Ubisoft Montreal,M
Prince of Persia: The Sands of Time,XB,2003,Action,Ubisoft,0.57,0.33,0,0.04,0.94,92,41,Ubisoft,T
Pro Evolution Soccer 2012,X360,2011,Action,Konami Digital Entertainment,0.1,0.34,0,0.07,0.5,78,36,Konami,E
Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,0.15,0.34,0,0.1,0.59,88,24,Ubisoft Montreal,M
Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,0.2,0.34,0,0.07,0.61,48,9,EA Bright Light,E
NBA 2K6,PS2,2005,Action,Take-Two Interactive,0.43,0.34,0,0.11,0.88,84,23,Visual Concepts,E
Skylanders: Spyro's Adventure,X360,2011,Action,Activision,0.53,0.34,0,0.1,0.97,78,35,Toys for Bob,E10+
Assassin's Creed: Rogue,X360,2014,Action,Ubisoft,0.58,0.34,0,0.09,1.01,72,32,Ubisoft,M
Disney Infinity,X360,2013,Action,Disney Interactive Studios,0.97,0.34,0,0.13,1.44,74,38,Avalanche Software,E10+
Teenage Mutant Ninja Turtles,PS2,2003,Action,Konami Digital Entertainment,0.45,0.35,0,0.12,0.92,59,29,KCE Studios,E
[Prototype],X360,2009,Action,Activision,0.84,0.35,0,0.12,1.31,78,83,Radical Entertainment,M
Top Spin 3,PS3,2008,Action,Take-Two Interactive,0.08,0.36,0,0.12,0.57,75,36,Pam Development,E
World of Warcraft: Warlords of Draenor,PC,2014,Action,Activision Blizzard,0.08,0.36,0,0.03,0.47,87,49,Blizzard Entertainment,T
Ghostbusters: The Video Game,PS3,2009,Action,Sony Computer Entertainment,0.34,0.36,0,0.14,0.84,78,74,Terminal Reality,T
The Simpsons Game,PS3,2007,Action,Electronic Arts,0.38,0.36,0,0.15,0.88,71,30,EA Redwood Shores,T
Dead Space 3,PS3,2013,Action,Electronic Arts,0.44,0.36,0,0.16,0.96,76,37,Visceral Games,M
Castlevania: Lament of Innocence,PS2,2003,Action,Konami Digital Entertainment,0.46,0.36,0,0.12,0.94,79,45,KCET,M
Top Spin 3,Wii,2008,Action,Take-Two Interactive,0.15,0.37,0,0.07,0.58,68,18,Pam Development,E
LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.37,0,0.12,0.73,80,53,Traveller's Tales,E10+
Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,0.95,0.37,0,0.11,1.43,61,59,LucasArts,T
True Crime: Streets of LA,XB,2003,Action,Activision,0.96,0.37,0,0.05,1.38,77,39,"Luxoflux, Inc.",M
LEGO The Hobbit,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.38,0,0.09,0.6,72,47,TT Games,E10+
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0,0.05,1.11,94,70,Ubisoft Montreal,M
The Lord of the Rings: The Return of the King,XB,2003,Action,Electronic Arts,0.71,0.38,0,0.05,1.14,84,31,EA Games,T
Star Wars Episode III: Revenge of the Sith,XB,2005,Action,Activision,0.82,0.38,0,0.04,1.24,61,44,Double Helix Games,T
LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,0.9,0.38,0,0.12,1.4,72,13,Traveller's Tales,E10+
Harry Potter and the Half-Blood Prince,Wii,2009,Action,Electronic Arts,0.28,0.39,0,0.08,0.75,60,35,EA Bright Light,E10+
Skylanders: Spyro's Adventure,PS3,2011,Action,Activision,0.39,0.39,0,0.16,0.94,77,18,Toys for Bob,E10+
Just Cause 3,XOne,2015,Action,Square Enix,0.44,0.39,0,0.08,0.9,71,24,Avalanche Studios,M
Harry Potter and the Prisoner of Azkaban,PS2,2004,Action,Electronic Arts,0.5,0.39,0,0.13,1.02,70,29,EA Games,E
LEGO Pirates of the Caribbean: The Video Game,X360,2011,Action,Disney Interactive Studios,0.54,0.39,0,0.09,1.03,73,54,Traveller's Tales,E10+
The Simpsons Game,X360,2007,Action,Electronic Arts,0.54,0.39,0,0.11,1.03,71,52,"Electronic Arts, EA Redwood Shores",T
LEGO Batman: The Videogame,PS3,2008,Action,Warner Bros. Interactive Entertainment,0.72,0.39,0,0.19,1.29,75,24,Traveller's Tales,E10+
Dead Space,X360,2008,Action,Electronic Arts,0.89,0.39,0,0.13,1.4,89,79,EA Redwood Shores,M
Top Spin 3,X360,2008,Action,Take-Two Interactive,0.09,0.4,0,0.07,0.56,78,47,Pam Development,E
Lego Batman 3: Beyond Gotham,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0,0.15,0.93,73,43,TT Games,E10+
Star Wars: The Force Unleashed,PSP,2008,Action,LucasArts,0.43,0.4,0,0.24,1.08,70,10,Krome Studios,T
[Prototype],PS3,2009,Action,Activision,0.65,0.4,0,0.19,1.24,79,53,Radical Entertainment,M
Pirates of the Caribbean: At World's End,PS3,2007,Action,Disney Interactive Studios,0.17,0.41,0,0.15,0.73,55,24,Eurocom Entertainment Software,T
Hulk,PS2,2003,Action,Universal Interactive,0.52,0.41,0,0.14,1.06,71,28,Radical Entertainment,T
