Id_Cliente,Edad,Nivel_Educacional,Años_Trabajando,Ingresos,Deuda_Comercial,Deuda_Credito,Otras_Deudas,Ratio_Ingresos_Deudas,Default
1854,76,Bas,15,26,5.6,0.14,1.32,0.27,1
1855,32,Med,1,129,19.9,11.91,13.76,0.35,0
1856,41,Med,10,29,4.2,0.47,0.74,0.19,1
1857,25,SupInc,4,41,18.4,2.01,5.54,0.63,1
1858,34,Bas,6,33,6.4,0.53,1.59,0.26,1
1859,42,Med,17,66,8.7,1.73,4.01,0.22,1
1860,48,Bas,0,28,2.6,0.12,0.61,0.12,1
1861,25,Bas,9,25,23.5,0.34,5.53,1.17,0
1862,64,Bas,26,56,20.3,2.01,9.36,0.57,1
1863,21,SupInc,0,55,17.1,6.9,2.5,0.48,0
1864,66,SupInc,6,61,7.7,1.2,3.49,0.2,0
1865,29,SupInc,7,21,5.9,0.8,0.44,0.34,1
1866,51,Bas,33,234,9.6,4.25,18.22,0.14,1
1867,45,SupCom,0,81,4.1,1.51,1.81,0.09,1
1868,39,Med,1,27,1.4,0.1,0.28,0.07,1
1869,18,Med,0,18,12.7,0.65,1.64,0.83,0
1870,39,SupInc,17,165,3.3,2.55,2.89,0.05,1
1871,30,SupCom,4,64,14.1,2.83,6.19,0.36,1
1872,48,SupCom,24,66,4.4,0.32,2.58,0.11,1
1873,20,SupInc,0,45,7.7,1.14,2.32,0.25,0
1874,24,SupCom,0,45,5.5,0.59,1.89,0.18,0
1875,34,Med,4,49,3.1,0.04,1.48,0.09,1
1876,18,Med,0,12,8.2,0.15,0.83,0.77,0
1877,42,Bas,8,43,1.3,0.15,0.41,0.04,1
1878,40,SupInc,15,129,11.9,4.82,10.53,0.21,1
1879,32,SupCom,6,31,14.2,1.36,3.04,0.6,1
1880,56,Med,19,76,1.2,0.18,0.73,0.03,1
1881,27,Bas,2,24,5.8,0.56,0.84,0.3,1
1882,39,Med,1,27,1.4,0.1,0.28,0.07,1
1883,38,SupCom,6,25,31.3,2.21,5.61,1.56,0
1884,33,SupCom,3,34,1.2,0.23,0.18,0.05,1
1885,31,SupCom,1,69,0.4,0.19,0.09,0.01,1
1886,75,Bas,32,78,4.4,0.69,2.74,0.1,1
1887,22,Med,0,16,9.8,0.31,1.26,0.71,0
1888,71,Med,13,59,24.4,2.66,11.73,0.66,1
1889,63,Bas,17,103,12.3,3.47,9.2,0.24,1
1890,30,SupCom,1,107,8.9,1.44,8.09,0.17,0
1891,27,Bas,6,20,14.3,0.38,2.48,0.86,1
1892,35,SupInc,0,36,4.7,0.55,1.15,0.18,1
1893,23,SupCom,0,33,2.9,0.23,0.72,0.12,1
1894,23,SupCom,0,24,26.9,0.4,6.06,1.39,0
1895,29,SupCom,2,55,15.6,1.48,7.1,0.44,0
1896,23,SupCom,0,30,12.2,2.25,1.41,0.53,0
1897,32,SupInc,5,52,5.9,1.35,1.72,0.17,1
1898,46,SupCom,1,58,7.6,0.33,4.08,0.21,1
1899,51,SupCom,4,43,3.3,0.2,1.22,0.11,1
1900,28,Bas,8,45,6,0.72,1.98,0.19,1
1901,37,SupInc,2,55,8,1.64,2.76,0.23,1
1902,25,Med,5,18,12.6,0.11,2.15,0.83,0
1903,26,SupInc,2,37,3.1,0.35,0.8,0.11,1
1904,37,SupInc,3,36,6.7,0.68,1.73,0.25,1
1905,29,Med,6,27,6.3,0.13,1.57,0.3,1
1906,24,Bas,4,24,18,1.64,2.68,0.93,0
1907,30,Med,1,39,1,0.14,0.25,0.04,1
1908,31,Posg,5,61,2,0.37,0.85,0.05,1
1909,32,Med,12,75,7.1,1.55,3.78,0.17,1
1910,40,Med,2,32,3.4,0.18,0.91,0.14,1
1911,43,Med,20,180,7.3,4.2,8.94,0.11,1
1912,26,Bas,0,29,16.9,3.09,1.81,0.75,0
1913,42,Med,18,176,5.6,3.91,5.94,0.09,1
1914,55,Med,4,59,22,6.83,6.15,0.59,0
1915,40,Bas,20,61,4.8,1.04,1.89,0.13,1
1916,45,Posg,1,58,15.4,2.37,6.57,0.42,0
1917,59,Bas,33,308,6.7,7.39,13.25,0.09,1
1918,52,SupCom,2,96,7.1,2.28,4.54,0.15,0
1919,24,SupCom,0,29,9.6,1.04,1.75,0.43,0
1920,35,Med,9,80,12.9,4.28,6.04,0.29,0
1921,19,Med,0,34,19.3,2.2,4.36,0.76,0
1922,23,SupCom,0,42,12.2,2.24,2.88,0.41,1
1923,42,SupCom,7,130,11.6,3.33,11.75,0.21,0
1924,53,Bas,17,59,0.5,0.03,0.26,0.01,1
1925,30,SupCom,1,65,13.4,4.55,4.16,0.34,0
1926,23,SupCom,0,53,3,0.63,0.96,0.09,0
1927,23,Bas,6,29,12.9,0.59,3.15,0.57,1
1928,20,Bas,3,24,16.3,1.31,2.61,0.84,0
1929,24,SupInc,1,23,14.8,0.8,2.61,0.79,0
1930,20,Med,0,17,7.3,0.57,0.67,0.5,0
1931,53,SupCom,1,46,11.3,2.66,2.54,0.36,0
1932,33,SupCom,4,136,10.1,5.56,8.17,0.18,0
1933,51,SupCom,4,43,3.3,0.2,1.22,0.11,1
1934,31,Med,6,26,6.5,0.33,1.36,0.32,1
1935,40,SupInc,7,53,12.4,1.48,5.09,0.36,1
1936,28,SupInc,6,30,20.5,1.29,4.86,0.89,1
1937,51,Med,3,19,4.9,0.34,0.59,0.31,1
1938,42,SupCom,7,130,11.6,3.33,11.75,0.21,0
1939,20,SupInc,0,20,7.2,0.34,1.1,0.43,0
1940,32,SupInc,1,45,13.9,1.51,4.74,0.45,0
1941,19,Med,0,37,3,0.21,0.9,0.11,1
1942,34,SupCom,6,65,14.4,4.98,4.38,0.37,0
1943,21,SupInc,0,26,6.9,0.18,1.61,0.33,0
1944,51,SupInc,9,96,16.8,0.58,15.55,0.34,0
1945,30,Bas,6,20,8.4,0.91,0.77,0.5,0
1946,21,SupInc,0,13,8.3,0.45,0.63,0.72,0
1947,36,SupCom,8,100,19.9,11.56,8.34,0.4,0
1948,39,Med,0,36,7.5,0.87,1.83,0.28,0
1949,69,Bas,4,25,7.1,0.48,1.3,0.36,1
1950,42,Posg,12,34,6.1,0.56,1.52,0.24,1
1951,33,SupCom,3,40,1.2,0.26,0.22,0.04,1
1952,25,SupInc,2,26,11.9,1.24,1.86,0.58,0
1953,39,SupInc,7,39,12.2,0.71,4.04,0.43,1
1954,45,Posg,9,48,10.2,3.53,1.37,0.31,1
1955,38,SupCom,11,145,18.5,1.45,25.38,0.31,1
1956,31,Bas,10,60,27.3,6.27,10.11,0.73,0
1957,20,Bas,3,21,17.9,0.53,3.23,1.03,0
1958,29,SupInc,8,39,11.6,3.26,1.27,0.41,0
1959,28,Posg,0,57,12.4,4.52,2.54,0.34,0
1960,27,Posg,0,36,4.1,0.73,0.75,0.16,1
1961,20,Med,0,28,18,3.07,1.97,0.82,0
1962,20,Bas,3,21,17.9,0.53,3.23,1.03,0
1963,27,Med,4,36,14.7,1.46,3.83,0.56,0
1964,29,Med,0,28,4.7,0.14,1.18,0.22,0
1965,28,SupCom,3,47,17.7,2.79,5.53,0.55,0
1966,52,SupInc,17,125,0.5,0.4,0.22,0.01,1
1967,28,Med,8,22,5.4,0.17,1.02,0.3,1
1968,27,Med,1,25,0.6,0.03,0.12,0.03,1
1969,38,Bas,17,41,16.9,3.99,2.94,0.58,1
1970,47,Bas,22,108,8.9,1.37,8.24,0.17,1
1971,22,SupCom,0,24,8,0.64,1.28,0.41,0
1972,18,Med,0,25,6.2,0.62,0.93,0.31,0
1973,40,SupCom,3,35,10,1.09,2.42,0.39,0
1974,33,Med,4,79,12.6,8.55,1.4,0.29,0
1975,53,Posg,9,97,22.3,9.21,12.42,0.45,0
1976,23,SupCom,0,62,3,0.56,1.3,0.08,0
1977,23,SupCom,0,30,12.2,2.25,1.41,0.53,0
1978,26,SupInc,3,18,12.9,0.4,1.92,0.85,0
1979,32,Med,7,33,24.6,4.14,3.98,0.99,0
1980,30,SupCom,1,16,8.5,1.08,0.28,0.62,0
1981,41,Med,5,37,5.8,0.35,1.8,0.21,1
1982,26,Med,1,26,11.1,1.69,1.19,0.54,0
1983,19,Med,0,19,4.4,0.06,0.77,0.28,1
1984,58,SupCom,26,132,2.4,0.98,2.19,0.04,1
1985,52,SupInc,21,121,2.4,0.39,2.51,0.04,1
1986,28,Bas,4,25,6.5,0.21,1.41,0.32,1
1987,47,Med,6,40,8.7,1.31,2.17,0.3,0
1988,30,SupInc,4,62,14.8,1.53,7.64,0.39,0
1989,36,Med,1,55,19.6,6.36,4.42,0.55,0
1990,26,SupCom,1,35,7,1.21,1.24,0.27,1
1991,20,Med,0,34,12.9,0.9,3.49,0.51,0
1992,42,SupInc,19,24,15.1,2,1.62,0.78,1
1993,33,SupCom,5,35,5.2,0.58,1.24,0.2,1
1994,26,Med,1,26,11.1,1.69,1.19,0.54,0
1995,28,SupInc,3,61,16.1,3.16,6.66,0.42,0
1996,23,SupCom,0,19,1.4,0.18,0.09,0.09,1
1997,64,Bas,7,24,6.5,0.29,1.27,0.34,1
1998,21,SupInc,0,27,2.3,0.22,0.4,0.11,1
1999,20,SupInc,0,20,13.5,0.59,2.11,0.81,1
2000,33,SupCom,2,66,3.1,0.83,1.21,0.08,1
2001,30,SupCom,1,16,8.5,1.08,0.28,0.62,0
2002,47,SupCom,17,61,7.5,3.12,1.45,0.2,1
2003,40,SupCom,3,35,10,1.09,2.42,0.39,0
2004,18,Med,0,29,5.6,0.9,0.73,0.25,1
2005,19,Bas,3,21,7.1,0.48,1.01,0.41,1
2006,18,Med,0,12,8.2,0.15,0.83,0.77,0
2007,30,SupCom,5,95,7,3.46,3.19,0.14,1
2008,30,Bas,13,42,15.3,0.94,5.48,0.52,1
2009,19,Med,0,21,12,0.35,2.17,0.69,1
2010,38,SupCom,14,192,28.9,5.27,50.22,0.44,0
2011,21,Med,1,29,5.7,0.64,1.01,0.25,1
2012,22,SupCom,0,56,2.8,0.41,1.16,0.08,1
2013,21,Bas,1,23,16.5,1.17,2.62,0.88,0
2014,50,SupCom,9,24,15.7,0.58,3.18,0.81,1
2015,27,Bas,2,24,5.8,0.56,0.84,0.3,1
2016,18,Med,0,14,4.3,0.15,0.45,0.35,1
2017,41,Bas,11,36,10.2,1.37,2.31,0.39,0
2018,18,Med,0,12,3.3,0.11,0.29,0.31,0
2019,27,SupInc,0,28,4.7,0.39,0.93,0.22,1
2020,39,Med,13,112,21.2,4.63,19.11,0.4,0
2021,19,Med,0,23,8.8,1.11,0.92,0.47,1
2022,43,Med,8,48,9.7,1.32,3.34,0.3,1
2023,63,Bas,22,61,13.5,1.83,6.41,0.36,1
2024,18,Med,0,30,7,0.81,1.29,0.3,0
2025,62,Bas,33,96,17.5,6.69,10.11,0.36,1
2026,57,SupInc,7,43,20.8,2.5,6.45,0.69,0
2027,35,SupCom,7,76,7,0.56,4.76,0.16,1
2028,20,SupInc,0,35,5.8,0.76,1.27,0.22,1
2029,19,Med,0,24,12.5,0.94,2.06,0.65,0
2030,20,SupInc,0,45,7.7,1.14,2.32,0.25,0
2031,18,Med,0,27,6.1,0.92,0.73,0.29,1
2032,23,SupCom,0,19,1.4,0.18,0.09,0.09,1
2033,24,SupInc,0,17,9.2,0.31,1.25,0.63,1
2034,61,SupInc,35,327,4.6,7.63,7.42,0.06,1
2035,38,SupCom,14,192,28.9,5.27,50.22,0.44,0
2036,21,Med,2,22,9.2,1.05,0.98,0.51,0
2037,33,Bas,11,52,9.1,0.95,3.79,0.27,0
2038,43,Med,16,119,18.1,8.16,13.38,0.33,0
2039,29,SupCom,2,45,3,0.67,0.68,0.1,1
2040,49,SupCom,0,77,2,0.21,1.33,0.05,1
2041,34,Med,14,59,6.5,2.3,1.54,0.18,1
2042,29,Med,10,50,9.8,2.91,1.99,0.29,1
2043,44,Bas,9,37,18.4,2.92,3.89,0.68,1
2044,29,SupInc,0,70,16.5,8.21,3.34,0.4,0
2045,43,Bas,4,26,12.9,1.53,1.82,0.63,1
2046,46,Bas,5,40,4.5,0.98,0.82,0.16,1
2047,34,SupInc,7,43,30.3,3.92,9.11,1.01,0
2048,26,Med,5,47,6.2,1.83,1.09,0.19,1
2049,29,Med,4,48,10.8,2.96,2.22,0.33,1
2050,31,Med,11,37,5.7,0.82,1.28,0.21,1
2051,19,Med,0,17,12.4,0.34,1.77,0.85,0
2052,21,SupInc,0,22,8.5,0.08,1.79,0.47,1
2053,20,Bas,3,24,16.3,1.31,2.61,0.84,0
2054,25,Posg,0,16,3.2,0.29,0.22,0.23,1
2055,23,Bas,3,41,5.5,0.67,1.58,0.19,1
2056,25,SupCom,0,29,15.7,1.83,2.73,0.7,0
2057,20,SupInc,0,17,10.5,0.3,1.49,0.72,1
2058,29,Posg,1,51,12.5,2.43,3.95,0.37,1
2059,53,Bas,17,59,0.5,0.03,0.26,0.01,1
2060,20,Med,0,34,12.9,0.9,3.49,0.51,0
2061,50,Med,15,65,12.6,3.05,5.14,0.32,1
2062,19,Med,0,19,3.3,0.1,0.52,0.21,0
2063,26,Bas,10,31,8.8,0.78,1.95,0.37,1
2064,41,Med,21,56,4.8,1.15,1.54,0.13,1
2065,27,Med,4,36,14.7,1.46,3.83,0.56,0
2066,31,SupCom,4,36,22.4,0.15,7.91,0.85,1
2067,46,SupInc,8,119,5.6,1.11,5.55,0.1,0
2068,18,Med,0,12,3.3,0.11,0.29,0.31,0
2069,43,Med,20,180,7.3,4.2,8.94,0.11,1
2070,39,Med,9,60,9.2,2.08,3.44,0.25,1
2071,35,SupCom,4,18,4.8,0.32,0.55,0.32,1
2072,49,SupInc,2,36,23.6,2.66,5.84,0.89,0
2073,26,SupInc,0,24,32,4.42,3.26,1.65,0
2074,30,SupInc,3,34,14.3,2.26,2.61,0.56,0
2075,27,Med,8,29,6.5,0.85,1.04,0.29,1
2076,48,Posg,2,52,13.1,1.52,5.29,0.38,1
2077,26,Med,4,31,5.5,0.25,1.45,0.23,1
2078,25,Med,6,18,16.3,1.86,1.07,1.07,0
2079,26,Med,1,24,13.4,1.48,1.74,0.69,1
2080,42,Med,17,66,8.7,1.73,4.01,0.22,1
2081,18,Med,0,19,1.5,0.06,0.22,0.09,1
2082,31,SupInc,7,30,1.9,0.17,0.4,0.08,1
2083,30,Bas,6,22,15.5,0.13,3.28,0.86,0
2084,30,SupCom,4,30,9.2,0.89,1.87,0.4,1
2085,24,SupCom,0,44,13.5,2.38,3.56,0.44,0
2086,34,Med,4,46,5.5,0.7,1.83,0.17,1
2087,30,SupInc,6,20,9.7,0.51,1.43,0.58,0
2088,30,Bas,7,40,11.4,1.78,2.78,0.4,0
2089,35,Med,17,160,13.5,9.07,12.53,0.22,0
2090,22,SupCom,0,28,8.1,0.61,1.66,0.37,0
2091,22,SupCom,0,24,8,0.64,1.28,0.41,0
2092,28,SupInc,3,75,4.3,0.48,2.75,0.1,1
2093,41,Posg,9,87,4.4,0.78,3.05,0.09,1
2094,44,SupInc,8,49,16.3,2.46,5.53,0.5,0
2095,23,SupCom,0,118,6.4,0.29,7.26,0.12,1
2096,47,SupInc,3,69,5.2,0.9,2.69,0.13,1
2097,33,SupInc,8,37,3.9,0.56,0.89,0.14,1
2098,18,Med,0,15,7.4,0.83,0.28,0.57,0
2099,27,SupCom,1,38,8.2,0.62,2.5,0.3,1
2100,48,Posg,19,326,10.6,21.18,13.37,0.14,0
2101,28,SupCom,3,47,17.7,2.79,5.53,0.55,0
2102,23,SupCom,0,23,18,0.51,3.63,0.96,0
2103,30,SupCom,1,65,13.4,4.55,4.16,0.34,0
2104,19,Med,1,20,25.9,1.94,3.24,1.55,0
2105,30,Posg,2,21,10.4,1.16,1.03,0.6,0
2106,19,Med,0,28,7.5,1.51,0.59,0.34,0
2107,18,Med,0,23,10,1.12,1.18,0.53,1
2108,61,Bas,45,209,10.9,4.12,18.66,0.16,1
2109,19,Bas,1,16,3.4,0.31,0.24,0.25,0
2110,42,Med,18,176,5.6,3.91,5.94,0.09,1
2111,43,Bas,22,96,1.2,0.34,0.81,0.02,1
2112,37,Med,18,39,26.9,5.46,5.04,0.96,0
2113,26,Med,2,55,11,4.69,1.36,0.31,0
2114,38,SupCom,11,145,18.5,1.45,25.38,0.31,1
2115,65,Bas,38,143,11.1,1.17,14.7,0.19,1
2116,26,Med,3,33,2.7,0.53,0.36,0.11,1
2117,18,Med,0,19,14.9,0.14,2.7,0.93,0
2118,18,Med,0,44,9.2,1.25,2.8,0.3,1
2119,25,SupCom,0,29,15.7,1.83,2.73,0.7,0
2120,33,SupCom,7,185,8.5,3.88,11.84,0.13,1
2121,35,Posg,2,41,10.5,0.49,3.81,0.36,0
2122,18,Med,0,44,9.2,1.25,2.8,0.3,1
2123,57,Bas,26,78,5.8,1.24,3.28,0.13,1
2124,31,SupInc,5,25,6.8,0.43,1.27,0.34,1
2125,49,SupCom,18,182,4.8,0.94,7.79,0.07,1
2126,26,SupCom,1,39,2,0.33,0.45,0.07,1
2127,18,Med,0,16,6,0.4,0.56,0.44,1
2128,19,Med,0,26,14.3,0.52,3.2,0.69,0
2129,39,SupCom,16,47,16.5,4.16,3.6,0.52,1
2130,47,Med,6,40,8.7,1.31,2.17,0.3,0
2131,25,SupCom,1,20,6.9,0.43,0.95,0.41,0
2132,47,Med,28,189,3.2,4.18,1.87,0.05,1
2133,27,SupInc,3,68,24.9,5.23,11.7,0.62,0
2134,37,Bas,7,29,4.3,0.17,1.08,0.19,1
2135,41,Med,22,54,4.1,0.82,1.39,0.12,1
2136,39,SupInc,7,39,12.2,0.71,4.04,0.43,1
2137,29,Med,3,45,14.1,1.68,4.66,0.45,0
2138,27,SupCom,3,43,4.5,0.58,1.36,0.15,1
2139,21,SupInc,0,18,12.1,0.59,1.59,0.79,1
2140,25,Med,1,20,2.5,0.17,0.33,0.15,1
2141,29,SupInc,0,37,6.7,0.7,1.77,0.25,1
2142,41,SupCom,2,94,7,1.16,5.42,0.14,1
2143,43,Posg,3,30,3.1,0.34,0.59,0.13,1
2144,31,SupCom,0,28,4.5,0.07,1.19,0.21,1
2145,57,Med,36,172,9.2,3.45,12.37,0.15,1
2146,70,Med,33,150,13.3,5.17,14.78,0.22,1
2147,19,Med,0,15,9.5,0.4,1.03,0.73,0
2148,32,Med,2,30,9.4,1.18,1.64,0.41,1
2149,48,Med,12,51,4.3,0.22,1.97,0.13,1
2150,57,Med,4,61,2.3,0.11,1.29,0.06,1
2151,21,SupInc,0,19,20.7,1.31,2.63,1.3,0
2152,62,Med,4,38,11.3,0.94,3.35,0.41,1
2153,21,Med,0,20,2.2,0.1,0.34,0.13,1
2154,25,Posg,0,16,3.2,0.29,0.22,0.23,1
2155,46,SupInc,13,32,11,1.19,2.33,0.45,1
2156,33,Posg,2,79,23.7,10.47,8.26,0.54,0
2157,23,Bas,1,19,7.2,0.71,0.66,0.45,1
2158,25,Med,3,48,8.2,2.87,1.07,0.25,0
2159,35,SupInc,7,29,7.1,1.59,0.47,0.32,1
2160,45,Med,7,32,5.4,0.13,1.6,0.22,1
2161,28,Med,6,33,20.5,1.1,5.67,0.83,0
2162,33,SupCom,3,40,1.2,0.26,0.22,0.04,1
2163,20,SupInc,0,25,5,0.13,1.12,0.25,0
2164,56,SupCom,14,206,27.9,15.29,42.19,0.41,0
2165,28,Bas,4,25,6.5,0.21,1.41,0.32,1
2166,22,SupCom,0,31,7.6,0.2,2.16,0.32,1
2167,39,Med,5,39,4.2,0.72,0.92,0.15,1
2168,19,Med,0,24,15.6,0.75,3,0.81,0
2169,30,Med,4,45,10,2.13,2.37,0.32,1
2170,26,Bas,10,31,8.8,0.78,1.95,0.37,1
2171,19,Med,0,22,1.8,0.1,0.29,0.1,1
2172,25,SupCom,0,31,3.9,0.37,0.84,0.16,0
2173,31,Med,0,34,4.2,0.71,0.71,0.17,0
2174,28,Med,2,26,23.6,0.74,5.4,1.14,0
2175,27,Med,3,28,4.2,0.54,0.64,0.19,1
2176,45,SupCom,7,42,36.8,10.19,5.27,1.24,0
2177,19,Med,0,15,9.5,0.4,1.03,0.73,0
2178,70,Med,27,92,9.3,3.01,5.54,0.19,1
2179,42,SupCom,6,49,14.7,2.85,4.36,0.45,1
2180,25,Posg,0,60,8.4,1.25,3.79,0.22,1
2181,19,Med,0,21,2.5,0.03,0.49,0.14,1
2182,24,SupCom,0,41,8.4,0.79,2.66,0.29,1
2183,36,SupCom,11,42,2.8,0.67,0.5,0.09,1
2184,39,SupInc,7,39,12.2,0.71,4.04,0.43,1
2185,45,Med,24,86,9.7,1.74,6.6,0.21,1
2186,18,Med,0,22,38.8,3.64,4.9,2.15,1
2187,19,Bas,3,21,7.1,0.48,1.01,0.41,1
2188,29,Med,3,42,9.3,1.77,2.14,0.31,1
2189,65,Med,25,48,7.7,2.81,0.88,0.24,1
2190,20,Med,1,19,8,0.78,0.74,0.5,1
2191,51,SupInc,10,144,4.9,0.92,6.14,0.08,1
2192,18,Med,0,22,4.4,0.15,0.82,0.24,0
2193,53,Bas,1,30,8.8,0.41,2.23,0.38,1
2194,50,SupCom,23,104,4.8,0.93,4.06,0.09,1
2195,18,Med,0,24,6.5,0.3,1.26,0.34,1
2196,24,SupCom,0,63,26.9,7.19,9.76,0.7,0
2197,57,Bas,25,61,1.6,0.18,0.8,0.04,1
2198,35,Med,9,80,12.9,4.28,6.04,0.29,0
2199,29,Med,8,35,21.1,1.65,5.73,0.81,0
2200,19,Med,0,14,8.2,0.38,0.77,0.67,0
2201,21,SupInc,0,44,6.3,1.29,1.48,0.21,1
2202,28,SupCom,2,47,12.1,0.43,5.25,0.38,0
2203,23,SupInc,0,32,7.9,1.22,1.3,0.33,1
2204,38,SupCom,4,91,3.9,1.02,2.53,0.08,0
2205,28,Med,3,20,9,0.37,1.43,0.54,1
2206,22,SupCom,0,31,22.8,1.31,5.75,0.96,0
2207,21,SupInc,0,19,20.7,1.31,2.63,1.3,0
2208,19,Med,0,14,8.2,0.38,0.77,0.67,0
2209,26,Med,6,38,10.6,2.57,1.46,0.39,1
2210,42,Med,7,47,7.8,1.02,2.65,0.24,1
2211,23,SupInc,2,39,16.6,1.64,4.83,0.59,1
2212,32,Bas,9,33,8.1,1.15,1.52,0.33,1
2213,18,Med,0,27,9.4,0.43,2.1,0.44,0
2214,40,SupInc,15,78,15.5,3.52,8.57,0.35,1
2215,47,Med,13,58,3.5,0.62,1.41,0.1,1
2216,41,SupCom,6,87,3.7,1.02,2.2,0.08,1
2217,40,SupCom,17,103,13.3,10.41,3.29,0.26,0
2218,42,Med,5,72,19.3,0.25,13.65,0.46,1
2219,70,Med,33,150,13.3,5.17,14.78,0.22,1
2220,30,Med,5,26,14.8,0.97,2.87,0.72,0
2221,36,Posg,3,69,8.3,1.45,4.27,0.2,1
2222,51,SupInc,29,285,16.6,14.81,32.5,0.22,1
2223,53,Bas,9,41,13.3,2.33,3.12,0.46,1
2224,46,SupCom,22,160,15.5,9.92,14.88,0.25,0
2225,20,SupInc,0,35,5.8,0.76,1.27,0.22,1
2226,41,Posg,9,87,4.4,0.78,3.05,0.09,1
2227,19,Med,0,28,9.7,1.35,1.37,0.44,0
2228,29,SupCom,4,58,18.2,1.62,8.94,0.5,0
2229,18,Med,0,14,4.3,0.15,0.45,0.35,1
2230,31,Med,11,41,2,0.34,0.48,0.07,1
2231,40,SupInc,4,87,1.2,0.86,0.18,0.03,1
2232,35,Med,9,43,14.9,2.52,3.89,0.5,1
2233,39,Med,7,82,17.4,3.71,10.56,0.39,1
2234,28,Med,7,44,17.7,2.99,4.8,0.58,1
2235,27,SupInc,4,41,6.1,1.65,0.85,0.21,0
2236,22,SupCom,0,28,19.8,0.44,5.1,0.91,0
2237,22,Med,1,14,11.7,0.37,1.27,0.95,0
2238,52,Med,22,87,11.3,0.71,9.12,0.24,1
2239,44,Bas,9,37,18.4,2.92,3.89,0.68,1
2240,38,SupInc,9,94,21.6,7,13.3,0.45,0
2241,32,SupCom,8,44,13.7,1.35,4.68,0.45,1
2242,44,Bas,22,93,9,4.38,3.99,0.19,1
2243,41,Med,16,56,3.4,0.9,1.01,0.09,1
2244,44,Posg,2,91,4.8,1.02,3.35,0.1,0
2245,45,SupCom,0,81,4.1,1.51,1.81,0.09,1
2246,65,Med,25,48,7.7,2.81,0.88,0.24,1
2247,32,SupInc,4,37,3.1,0.32,0.83,0.11,1
2248,45,Med,24,86,9.7,1.74,6.6,0.21,1
2249,21,SupInc,0,36,14.1,1.6,3.48,0.53,0
2250,35,SupCom,10,44,0.5,0.11,0.11,0.02,1
2251,43,SupInc,21,101,9.7,4.76,5.04,0.19,0
2252,42,SupCom,9,49,7.3,1.15,2.43,0.22,0
2253,67,Med,7,58,11.4,1.59,5.03,0.31,1
2254,33,SupCom,5,105,13.4,7.05,7.02,0.26,0
2255,53,Posg,16,51,4.1,0.95,1.14,0.12,1
2256,24,SupCom,0,44,13.5,2.38,3.56,0.44,0
2257,25,Med,6,18,16.3,1.86,1.07,1.07,0
2258,28,SupInc,3,61,16.1,3.16,6.66,0.42,0
2259,20,SupInc,0,30,10.6,2.53,0.65,0.46,0
2260,52,Bas,33,80,9,1.06,6.14,0.2,1
2261,37,Posg,1,90,1.8,0.25,1.37,0.04,1
2262,18,Med,0,15,1.1,0.03,0.13,0.08,1
2263,26,Med,2,26,14.5,0.56,3.21,0.7,1
2264,28,Posg,1,77,0.2,0.06,0.1,0,1
2265,47,Med,6,40,8.7,1.31,2.17,0.3,0
2266,27,Med,3,28,4.2,0.54,0.64,0.19,1
2267,20,SupInc,0,21,15.1,1.26,1.91,0.87,0
2268,37,Bas,11,63,21.6,4.19,9.42,0.56,1
2269,36,Posg,3,45,3.3,0.47,1.02,0.11,1
2270,19,Med,0,22,16.8,1.64,2.06,0.93,0
2271,22,Bas,1,22,3.2,0.16,0.55,0.18,1
2272,24,SupCom,0,41,8.4,0.79,2.66,0.29,1
2273,27,SupCom,1,21,14.4,0.52,2.51,0.83,1
2274,42,SupInc,16,71,3.3,0.76,1.59,0.08,1
2275,39,SupCom,8,259,7.2,1.55,17.1,0.1,1
2276,35,SupInc,10,263,4.9,9.27,3.62,0.07,0
2277,41,Med,12,58,13.1,3.78,3.81,0.36,1
2278,34,Med,6,41,7.5,1.09,1.98,0.26,0
2279,38,SupCom,10,63,12.2,2.76,4.93,0.32,1
2280,30,Med,8,65,9.2,2.45,3.53,0.23,1
2281,43,Posg,3,30,3.1,0.34,0.59,0.13,1
2282,19,Med,0,26,17.2,2.65,1.82,0.83,0
2283,49,SupInc,3,28,6.9,0.85,1.09,0.32,1
2284,41,Med,21,189,6.3,6.22,5.69,0.1,1
2285,28,Med,7,44,17.7,2.99,4.8,0.58,1
2286,37,Bas,9,33,1.2,0.11,0.28,0.05,1
2287,38,SupCom,12,37,13.2,3.24,1.65,0.49,0
2288,23,Med,3,25,2.5,0.17,0.45,0.12,1
2289,36,Posg,3,69,8.3,1.45,4.27,0.2,1
2290,19,Med,0,21,12.6,1.23,1.42,0.73,0
2291,43,SupCom,0,94,19.9,6.32,12.38,0.41,0
2292,19,Med,0,26,5.8,0.59,0.92,0.28,0
2293,33,SupInc,8,102,28.8,7.93,21.44,0.57,0
2294,21,Med,0,20,2.2,0.1,0.34,0.13,1
2295,32,Posg,3,59,9,1.85,3.46,0.24,1
2296,25,Med,4,21,10,1,1.1,0.58,1
2297,63,Med,29,208,16.6,21.89,12.64,0.25,0
2298,56,Med,37,160,11.4,6.77,11.47,0.19,1
2299,43,SupInc,13,71,4.2,1.41,1.57,0.1,1
2300,21,Bas,4,19,6.5,0.29,0.94,0.41,1
2301,37,SupInc,4,30,4.6,0.71,0.67,0.2,1
2302,53,Posg,9,97,22.3,9.21,12.42,0.45,0
2303,48,Med,17,81,30,11.64,12.66,0.67,0
2304,64,Bas,36,145,6.6,3.27,6.3,0.11,1
